tweetcreatedts,username,text,retweet_count,like
 2021-07-03 23:51:06,Riau24Com,"Aku Sendirian : Jerit Tangis Masyarakat Indonesia Meminta Pertolongan Medis, Saat Tindakan Darurat COVID-19 Dimulai https://t.co/MqbRF6Ck8a",0,0
 2021-07-03 23:51:06,TikaSanah,"Langgar PPKM Darurat, 137 Warga Diajak Tour of Duty ke Makam COVID-19-Liponsos - detikNews https://t.co/1SKfCS3AQ3 https://t.co/onpKjbooN1",0,0
 2021-07-03 23:51:03,badakuguh,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:50:53,auristeelaa,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:50:46,nyomanswagangga,"PERSONIL SAT LANTAS MELAKSANAKAN YUSTISI MANDIRI GUNA MEMBANTU PEMERINTAH MEMUTUS PENYEBARAN COVID 19  Polda bali - Polres Klungkung - Satuan Lalu Lintas https://t.co/1TuxNQW9Tw",1,1
 2021-07-03 23:50:46,abi_daawud,"Gue nunggu si Ali ketularan virus COVID-19 aje. Buang-buang energi ngasih tau orang bebal.  Bukan cuma gue, tapi kawan2 di temlen udeh banyak yg kena, bahkan ada yg meninggal dunia.  Gue kagak nyumpahin, tapi die keknya pengen ngerasain sendiri sakitnye kena COVID-19 kek apaan.",19,0
 2021-07-03 23:50:42,rafikayhy,@iqbalbalf Katanya baru negatif Covid-19 kan ya😝,0,0
 2021-07-03 23:50:37,Devrina_Bagus,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:50:35,Ayahbunda,"Demi keamanan, tidak menutup kemungkinan ibu hamil juga akan diberi vaksin Covid-19.   #ayahbunda #ibuhamil #VaksinasiCovid19 https://t.co/Z2fQe1cQV2",0,2
 2021-07-03 23:50:34,azula_azulaKyu,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:50:32,R_adiakusumah,"Pemerintahan gagal, sikap plinplan dari awal covid 19, membuat huru-hara sampai sekarang, pemerintah sepertinya tak mampu mengatasi situasi ini, justru di perburuk oleh BuzzeRp yg makin merusak kehidupan, memframing seolah pemerintah sudah tepat dalam penanganan,ayolah teng sadar",0,1
 2021-07-03 23:50:30,maddydyy,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15713,0
 2021-07-03 23:50:29,RakaRazky,"Jangan Panik! Ini 5 Latihan Pernapasan Pasien Covid-19, Cocok untuk di Rumah Sakit atau Isoman https://t.co/njoS86b1bc https://t.co/dv3HHQUjlt",17,0
 2021-07-03 23:50:28,akang_hero,"Jam 04.00 terbangun dan merenung kehilangan banyak teman-teman baik karena covid 19 ini. Jam 04.20 ternyata kehilangan kembali sahabat yang baik Jane Salimar, selamat jalan dan semoga berada ditempat terbaik di sisi Allah SWT.",1,9
 2021-07-03 23:50:25,tmptsmphq_,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:50:25,bernamaradio,"Pharmaniaga Logistics Sdn Bhd (PLSB) akan uruskan logistik dan pengedaran lebih lapan juta dos vaksin COVID-19 AstraZeneca  https://t.co/XcOnR1FZo6  #MenangBersama #LindungDiriLindungSemua https://t.co/zmdDMtEELZ",0,2
 2021-07-03 23:50:15,syeramahadi,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15713,0
 2021-07-03 23:50:10,ddkamall2,"Gue curiga konspirasi terkait Covid-19 seperti ""dicovidkan"", ""ambulance untuk menakut-nakuti"" dan ""Covid gak bahaya"" itu cuma defense mechanism dari orang-orang yang ketakutan.",864,0
 2021-07-03 23:50:10,marinareads19,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:50:06,indahdiw,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:50:03,RakanTekun,Lebih 8.5 juta dos vaksin COVID-19 diberikan setakat semalam https://t.co/4zEZsTxKyL https://t.co/nePDI0u7pA,3,0
 2021-07-03 23:50:03,nopartycitizen,Lebih 8.5 juta dos vaksin COVID-19 diberikan setakat semalam https://t.co/4zEZsTxKyL https://t.co/nePDI0u7pA,3,0
 2021-07-03 23:50:03,MalikiMarvell,"Keadaan Indonesia sgt berat hadapi pandemi covid-19 yg melanda dunia. Terlebih bnyk yg tdk patuh, tdk disiplin &amp; mudah protes. Namun dg mengimani ayat ini, sy percaya Bangsa Indonesia bersama Presiden Jokowi insha Allah sanggup melewati cobaan berat keluar dr krisis. https://t.co/rRF0Sfohrv",41,0
 2021-07-03 23:49:58,alfahnisa,Mau bikin utas ttg pentingnya vaksin covid-19 dilakukan.. ini berdasarkan pengalaman kedua org teman dekat ttg kondisi orgtua mreka msg2.. smoga membuka pikiran org lain bahwa vaksin itu perlu dan wajib..,84,0
 2021-07-03 23:49:58,issnowhazard,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15713,0
 2021-07-03 23:49:54,aggidilimanto,Sebejat-bejatnya manusia adalah dia yang memanfaatkan keadaan darurat akibat pandemi covid-19 sambil menjual agama untuk membuat negara ini chaos. https://t.co/UTSCEYPG48,81,0
 2021-07-03 23:49:50,sri_gunadi,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:49:46,amirhanafi_09,"Apa kata kita buat Qunut Nazilah, minta Allah melaknat para pemimpin yang telah banyak membunuh peniaga kecil, pesakit Covid-19, dan mereka yang menghalalkan apa yang Allah haramkan dengan membenarkan pembukaan syarikat kredit komuniti yang jelas ada hukum riba?",14778,0
 2021-07-03 23:49:45,Weiiiweiiiwei,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15713,0
 2021-07-03 23:49:42,hobbppang,"Today dapet kabar , bos samator Pak arief harsono, meninggal dunia setelah terpapar covid 19  Sungguh berita yang jujur menyedihkan buat 1 negara  Apalagi tindakan beliau dalam supply oksigen selama ini  Semoga amal Ibadah beliau diterima  oleh Tuhan yang Maha Esa https://t.co/o4FXRsH5ej",986,0
 2021-07-03 23:49:40,PandhitaRaja,*CEGAH LONJAKAN COVID-19 TIM KESEHATAN SATGAS YONIF 614/RAJA PANDHITA  DAMPINGI VAKSINASI PERSIT DAN PERSONEL KORUM.* https://t.co/iXH9K1yH8n,0,1
 2021-07-03 23:49:39,lionbun_,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:49:38,SamEvanOfficial,"Jangan Panik! Ini 5 Latihan Pernapasan Pasien Covid-19, Cocok untuk di Rumah Sakit atau Isoman https://t.co/njoS86b1bc https://t.co/dv3HHQUjlt",17,0
 2021-07-03 23:49:37,hidayat_sai,"Mohon maap nih Sardjito kehabisan oksigen dari kemarin malam. Lah kok masyarakatnya pada adem ayem ya 🤨  Ini akunya udah takut banget, karena di grup Aspen pada cerita kalau beberapa RS udah mulai mempertimbangkan DNR buat pasien COVID-19. Ya Allah 😭",0,2
 2021-07-03 23:49:35,AchmadL16058574,"HMI: ""Keterpurukan negara ini ini tak hanya terjadi di masa pandemi Covid-19 saat ini, tetapi telah terjadi bahkan sejak awal Jokowi menjabat.""  https://t.co/JAVgY7MEtf",234,0
 2021-07-03 23:49:33,Ismailrizal04,"Meski boleh, apakah menggelar atau menghadiri acara pernikahan sungguh diperlukan? Hari ini, kasus Covid-19 mencapai 27.913, yang merupakan rekor. Jangan Anda mengeluhkan situasi pandemi terus tapi masih bisa mengadakan pesta. Itu benar-benar anomali.  https://t.co/8m9ZrltYQm",246,0
 2021-07-03 23:49:33,youd0ntKn0wmee,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15714,0
 2021-07-03 23:49:31,htsubiyantoro,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:49:31,AnggiaWilman,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:49:27,laliekd,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:49:25,MohdNassif,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15714,0
 2021-07-03 23:49:22,BendosariPolsek,"Patroli gabungan Polsek Bendosari bersama Koramil dan Trantib, sambangi obyek vital dan pemukiman warga serta sampaikan imbauan protokol Kesehatan cegah penyebaran Covid-19. [3/7/2021] . . #kamtibmaskondusif  #bersamacegahcovid19  #patuhiprotokolkesehatan  #AyoTaatiPPKM https://t.co/OJahyL5gmR",0,1
 2021-07-03 23:49:16,sumselterkini,"Sebagai Tempat Isolasi Mandiri COVID-19, Pemerintah Targetkan Rusun Pasar Rumput Beroperasi Satu Minggu Ke Depan - https://t.co/pKi4bsfvf0 https://t.co/E8U9ChK4PN",0,0
 2021-07-03 23:49:16,_fatinfatiha,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15714,0
 2021-07-03 23:49:05,Imran_Rozlaniii,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15714,0
 2021-07-03 23:49:04,WiberMelayu6,"@Neng_Anyar @DonAdam68 Sepertinya peraturan awal memang ketat tetapi kesini nya agak longgar, tetapi tetap menggunakan prokes Covid-19.",0,0
 2021-07-03 23:49:04,KompasTV,"Jangan Panik! Ini 5 Latihan Pernapasan Pasien Covid-19, Cocok untuk di Rumah Sakit atau Isoman https://t.co/njoS86b1bc https://t.co/dv3HHQUjlt",17,35
 2021-07-03 23:49:03,AdjieNusantara,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:49:00,nita_betina,Pemerintah Wakanda berusaha menanggulangi COVID-19 https://t.co/WaeL3zR3Tn,1482,0
 2021-07-03 23:49:00,MariSan11513787,"Hari ini, 2 orang sahabat dikabarkan meninggal stlh berjuang melawan keganasan Covid-19. Terlambat penanganan medis akibat keterbatasan ruang ICU. Rahmat Hidayat, alumni SMA 4 Bdg '94/Farmasi ITB '94. Dan Jane Shalimar, pengurus DPP @PDemokrat /selebriti. Sangat berduka",23,0
 2021-07-03 23:49:00,SINDOnews,"AS Dukung Indonesia Melawan Peningkatan Kasus COVID-19   #Sindonews #BukanBeritaBiasa .https://t.co/7tpdC3JOat",0,1
 2021-07-03 23:48:58,rizal9973,"Indonesia tengah menunggu 'hibahan' vaksin COVID-19 dari sejumlah negara. Di antaranya, vaksin Moderna dari Amerika Serikat sebanyak 4 juta dosis. Kapan tiba? #vaksinmoderna  https://t.co/hWTxLI4vE2",13,0
 2021-07-03 23:48:56,miasukasuki,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15714,0
 2021-07-03 23:48:53,lvyroseeeeee_,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15714,0
 2021-07-03 23:48:52,kaschner_sheila,Pemerintah telah mematok Harga Eceran Tertinggi (HET) 11 obat dalam masa pandemi Covid-19. #Kemenkes https://t.co/CaJJQ5WIq9,21,0
 2021-07-03 23:48:44,arisma33,"Ketika rakyat bertungkus lumus mencari nafkah hidup, episod perebutan kuasa pula sedang rancak berlangsung. #sinarharian  https://t.co/WSgFKd4G0h",9,0
 2021-07-03 23:48:43,BoyolaIiinfo,"PPKM Darurat sudah mulai berlaku hari ini,  Kita semua harus bersiap untuk mematuhinya demi menekan laju penularan covid-19..   Berikut 6 poin penting yang perlu diperhatikan selama PPKM Darurat di Jawa Tengah sesuai Instruksi Gubernur Jawa Tengah No. 2 Tahun 2021 https://t.co/CnN1xRymSd",25,0
 2021-07-03 23:48:42,yazid_fadhlan,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:48:41,SuluhSumatera,Konfirmasi Covid-19 di Labusel Sudah 402 Kasus https://t.co/oLs6jjVJX4,0,0
 2021-07-03 23:48:40,BakorwilMalang,"Sobat Jatim,  berikut ini peta sebaran COVID-19 di Jawa Timur s.d. 3 Juli 2021.    @KhofifahIP @EmilDardak   @dinkesjatim @KemenkesRI  @bpbd_jatim @BNPB_Indonesia https://t.co/hX7hvqh7OC",17,0
 2021-07-03 23:48:39,cikYuhanis,"Presiden Mahmoud Abbas melanjutkan perintah darurat di Palestin bagi melawan pandemik Covid-19 selama 30 hari.  Sumber: WAFA Agency https://t.co/bKfzbQFZpl https://t.co/PbvaTrrJ5s",93,0
 2021-07-03 23:48:33,refizuhair,"Covid-19 di SEMPRIT sama mereka2 yg disiplin dengan dirinya sendiri dan menghormati masyarakat di sekitar, top. Sehat selalu sedoyo🎉 https://t.co/4mIrPXaC4H",0,3
 2021-07-03 23:48:31,Hilda4444,Kepada yth Presiden RI @jokowi. Tolong stop penerbangan manusia dari luar negeri. Jgn biarkan warga negara asing membawa virus dan menyebarkannya kpd rakyat Indonesia. Tp pemerintah marah2 dikritik krn angka kematian akibat Covid-19 meningkat dan ekonomi buruk. Rakyat bkn tumbal,216,0
 2021-07-03 23:48:29,iqbal2901,LIVE TALKSHOW – Covid 19 Merebak Lagi | Radio Muslim Jogja https://t.co/QBKTKr5Brw https://t.co/Kxo0E9bS3p,11,0
 2021-07-03 23:48:24,SartonoHutomo,"Hari ke 11 Saya sekeluarga terpapar covid 19. Harus waspada dengan virus wuhan ini, apalagi mutasi delta india. Penularan sangat cepat dan jika tidak tertangani dengan baik mengancam jiwa kita. RS penuh, harga obat melambung tinggi, tabung oksigen langka, dan rakyat menjerit.",22,0
 2021-07-03 23:48:24,lazismu_solo,"BANGKITKAN UMAT BANGKITKAN INDONESIA!  ""Mari terus jaga semangat zakat dan energi kedermawanan kita, agar Indonesia tetap kuat di tengah krisis pandemik covid-19"" Prof. Hilman Latief, M.A, Ph.D   #Milad19Lazismu #Lazismu #Muhammadiyah #MemberiUntukNegeri #ZakatBangkitkanIndonesia https://t.co/cKT59TOcUI",0,0
 2021-07-03 23:48:23,kepinginglowing,"Orang rumah pada aware sama COVID-19 kecuali bapak, emang pala batu bapakku padahal punya diabet☹️ https://t.co/Dt02Zz5Lk7",0,0
 2021-07-03 23:48:23,johan_teruna,"Memakai masker melindungi kita dari penularan virus Covid 19 . Tetap pakai maskermu! #ElshintaProkes   Update informasi mu dengarkan streaming Elshinta &gt;&gt;https://t.co/l0eiUXCVav https://t.co/GkjjVAwmZ0",3,0
 2021-07-03 23:48:21,degaus_extreme,Mau bikin utas ttg pentingnya vaksin covid-19 dilakukan.. ini berdasarkan pengalaman kedua org teman dekat ttg kondisi orgtua mreka msg2.. smoga membuka pikiran org lain bahwa vaksin itu perlu dan wajib..,84,0
 2021-07-03 23:48:19,ainnnn__,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15716,0
 2021-07-03 23:48:10,TsTsp71,"Pemerintah Abai, 265 Pasien Covid-19 Meninggal Saat Isolasi Mandiri https://t.co/B2b8wwmdCE",236,0
 2021-07-03 23:48:09,lazismu_solo,"BANGKITKAN UMAT BANGKITKAN INDONESIA!  ""Mari terus jaga semangat zakat dan energi kedermawanan kita, agar Indonesia tetap kuat di tengah krisis pandemik covid-19"" Prof. Hilman Latief, M.A, Ph.D   #Milad19Lazismu #Lazismu #Muhammadiyah #MemberiUntukNegeri #ZakatBangkitkanIndonesia https://t.co/6fVvNTjOiS",0,0
 2021-07-03 23:48:04,FitEkaOc,"Panduan ini dianjurkan oleh dr Erlina Burhan, Ketua Perhimpunan Dokter Paru Indonesia (PDPI) yang juga menjadi Juru Bicara Penanganan Covid-19 IDI. https://t.co/mHExvxsy9F",19,0
 2021-07-03 23:48:02,poormalay,Lebih 8.5 juta dos vaksin COVID-19 diberikan setakat semalam https://t.co/4zEZsTxKyL https://t.co/nePDI0u7pA,3,0
 2021-07-03 23:47:57,rockfizh1,"Covid 19 akan mereda, nanti setelah ada acara pemilu.",0,0
 2021-07-03 23:47:53,Khaiakka,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15718,0
 2021-07-03 23:47:53,myrataruna,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:47:52,naqiuddinrazak,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15718,0
 2021-07-03 23:47:50,ramenblaster,"Rumah Sakit Umum Pemerintah (RSUP) Dr Sardjito DI Yogyakarta dikabarkan kehabisan oksigen medis. Akibatnya, enam pasien Covid-19 meninggal dunia. https://t.co/nHYwtJ3sAK",42,0
 2021-07-03 23:47:48,QRijal,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:47:47,candrasdm_w,Barusan ada orang bercerita tentang hal lucu.dia divonis covid-19 padahal sudah di fucksin lebih dari 2x.setelah di memberikan ket ke dr telah fauckin tiba tiba si dr tersebut menarik statement nya dan menyarankan istirahat dan minum air putih yg banyak.artinya ini ada dagangan,104,0
 2021-07-03 23:47:46,Hanniff56,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15718,0
